symbol,timestamp,price,volume,bid,ask,kinesis_timestamp,sequence_number
GOOGL,2025-12-26T15:14:08.674116,134.34,2384,134.33,134.36,2025-12-26 15:14:08.773000-06:00,49670264113246220113422590915574296015565353159726465026
MSFT,2025-12-26T15:14:08.733331,335.82,2946,335.79,335.85,2025-12-26 15:14:08.829000-06:00,49670264113246220113422590915588803125400728709822939138
AMZN,2025-12-26T15:14:08.787097,126.43,7906,126.42,126.44,2025-12-26 15:14:08.890000-06:00,49670264113246220113422590915598474531957645743220588546
JPM,2025-12-26T15:14:08.848118,149.25,1536,149.24,149.27,2025-12-26 15:14:08.944000-06:00,49670264113246220113422590915611772715973406664142356482
AAPL,2025-12-26T15:14:08.903978,135.34,6196,135.33,135.36,2025-12-26 15:14:09-06:00,49670264113246220113422590915612981641793021293317062658
GOOGL,2025-12-26T15:14:08.958879,135.3,5685,135.28,135.31,2025-12-26 15:14:09.057000-06:00,49670264113246220113422590915616608419251865180841181186
MSFT,2025-12-26T15:14:09.016560,338.76,4886,338.73,338.8,2025-12-26 15:14:09.124000-06:00,49670264113246220113422590915643204787283387091404193794
AMZN,2025-12-26T15:14:09.083673,126.22,5336,126.21,126.23,2025-12-26 15:14:09.183000-06:00,49670264113246220113422590915648040490561845608103018498
JPM,2025-12-26T15:14:09.140741,150.4,2451,150.39,150.42,2025-12-26 15:14:09.238000-06:00,49670264113246220113422590915658920822938377270675374082
AAPL,2025-12-26T15:14:09.197675,134.44,7859,134.43,134.45,2025-12-26 15:14:09.293000-06:00,49670264113246220113422590915669801155314908933247729666
GOOGL,2025-12-26T15:14:09.251603,135.89,6048,135.88,135.91,2025-12-26 15:14:09.351000-06:00,49670264113246220113422590915673427932773752820771848194
MSFT,2025-12-26T15:14:09.309210,341.85,2052,341.81,341.88,2025-12-26 15:14:09.406000-06:00,49670264113246220113422590915680681487691440595820085250
AMZN,2025-12-26T15:14:09.365664,127.11,7056,127.09,127.12,2025-12-26 15:14:09.463000-06:00,49670264113246220113422590915686726116789513741693616130
JPM,2025-12-26T15:14:09.422678,149.41,3077,149.4,149.43,2025-12-26 15:14:09.521000-06:00,49670264113246220113422590915695188597526816145916559362
AAPL,2025-12-26T15:14:09.482360,133.76,8814,133.75,133.77,2025-12-26 15:14:09.580000-06:00,49670264113246220113422590915697606449166045404265971714
GOOGL,2025-12-26T15:14:09.537589,134.98,1033,134.97,135.0,2025-12-26 15:14:09.634000-06:00,49670264113246220113422590915701233226624889291790090242
MSFT,2025-12-26T15:14:09.593346,340.15,3135,340.11,340.18,2025-12-26 15:14:09.691000-06:00,49670264113246220113422590915707277855722962437663621122
AMZN,2025-12-26T15:14:09.648885,126.94,5707,126.93,126.95,2025-12-26 15:14:09.746000-06:00,49670264113246220113422590915712113559001420954362445826
JPM,2025-12-26T15:14:09.705273,149.47,7208,149.46,149.49,2025-12-26 15:14:09.803000-06:00,49670264113246220113422590915715740336460264841886564354
AAPL,2025-12-26T15:14:09.762304,132.84,9632,132.82,132.85,2025-12-26 15:14:09.858000-06:00,49670264113246220113422590915721784965558337987760095234
GOOGL,2025-12-26T15:14:09.817746,134.9,9790,134.89,134.91,2025-12-26 15:14:09.913000-06:00,49670264113246220113422590915726620668836796504458919938
MSFT,2025-12-26T15:14:09.871267,341.96,9657,341.92,341.99,2025-12-26 15:14:09.966000-06:00,49670264113246220113422590915731456372115255021157744642
AMZN,2025-12-26T15:14:09.925692,127.66,5301,127.64,127.67,2025-12-26 15:14:10.023000-06:00,49670264113246220113422590915737501001213328167031275522
JPM,2025-12-26T15:14:09.981811,150.17,8981,150.16,150.19,2025-12-26 15:14:10.083000-06:00,49670264113246220113422590915741127778672172054555394050
AAPL,2025-12-26T15:14:10.043392,133.01,9731,133.0,133.03,2025-12-26 15:14:10.141000-06:00,49670264113246220113422590915747172407770245200428924930
GOOGL,2025-12-26T15:14:10.101364,134.03,1782,134.02,134.05,2025-12-26 15:14:10.200000-06:00,49670264113246220113422590915749590259409474458778337282
MSFT,2025-12-26T15:14:10.158275,342.51,8979,342.48,342.54,2025-12-26 15:14:10.267000-06:00,49670264113246220113422590915752008111048703717127749634
AMZN,2025-12-26T15:14:10.226770,127.22,9711,127.21,127.24,2025-12-26 15:14:10.325000-06:00,49670264113246220113422590915758052740146776863001280514
JPM,2025-12-26T15:14:10.283778,150.25,4488,150.23,150.26,2025-12-26 15:14:10.380000-06:00,49670264113246220113422590915759261665966391492175986690
AAPL,2025-12-26T15:14:10.339868,132.09,5729,132.08,132.1,2025-12-26 15:14:10.439000-06:00,49670264113246220113422590915761679517605620750525399042
GOOGL,2025-12-26T15:14:10.396822,133.76,8008,133.75,133.77,2025-12-26 15:14:10.493000-06:00,49670264113246220113422590915766515220884079267224223746
MSFT,2025-12-26T15:14:10.452042,344.98,5012,344.95,345.02,2025-12-26 15:14:10.547000-06:00,49670264113246220113422590915771350924162537852642525186
AMZN,2025-12-26T15:14:10.505428,128.43,4297,128.41,128.44,2025-12-26 15:14:10.602000-06:00,49670264113246220113422590915774977701621381740166643714
JPM,2025-12-26T15:14:10.560417,151.18,5904,151.17,151.2,2025-12-26 15:14:10.660000-06:00,49670264113246220113422590915782231256539069515214880770
AAPL,2025-12-26T15:14:10.617195,131.88,2862,131.87,131.89,2025-12-26 15:14:10.712000-06:00,49670264113246220113422590915783440182358684144389586946
GOOGL,2025-12-26T15:14:10.668949,133.12,7943,133.11,133.13,2025-12-26 15:14:10.766000-06:00,49670264113246220113422590915789484811456757290263117826
MSFT,2025-12-26T15:14:10.723941,344.71,7790,344.68,344.75,2025-12-26 15:14:10.821000-06:00,49670264113246220113422590915791902663095986548612530178
AMZN,2025-12-26T15:14:10.781156,129.19,9031,129.18,129.2,2025-12-26 15:14:10.877000-06:00,49670264113246220113422590915794320514735215806961942530
JPM,2025-12-26T15:14:10.836638,152.46,3628,152.44,152.47,2025-12-26 15:14:10.933000-06:00,49670264113246220113422590915795529440554830436136648706
AAPL,2025-12-26T15:14:10.893223,130.61,3453,130.6,130.62,2025-12-26 15:14:10.994000-06:00,49670264113246220113422590915799156218013674323660767234
GOOGL,2025-12-26T15:14:10.952061,133.03,3311,133.02,133.05,2025-12-26 15:14:11.049000-06:00,49670264113246220113422590915807618698750976727883710466
MSFT,2025-12-26T15:14:11.007829,343.09,6835,343.06,343.12,2025-12-26 15:14:11.106000-06:00,49670264113246220113422590915816081179488279132106653698
AMZN,2025-12-26T15:14:11.065724,129.91,7052,129.9,129.93,2025-12-26 15:14:11.167000-06:00,49670264113246220113422590915822125808586352277980184578
JPM,2025-12-26T15:14:11.125778,151.54,1507,151.53,151.56,2025-12-26 15:14:11.223000-06:00,49670264113246220113422590915829379363504040053028421634
AAPL,2025-12-26T15:14:11.183927,131.88,9680,131.87,131.9,2025-12-26 15:14:11.280000-06:00,49670264113246220113422590915841468621700186344775483394
GOOGL,2025-12-26T15:14:11.241310,134.26,7438,134.25,134.27,2025-12-26 15:14:11.338000-06:00,49670264113246220113422590915847513250798259490649014274
MSFT,2025-12-26T15:14:11.296233,342.49,9901,342.46,342.53,2025-12-26 15:14:11.391000-06:00,49670264113246220113422590915853557879896332636522545154
AMZN,2025-12-26T15:14:11.349602,129.1,7187,129.09,129.11,2025-12-26 15:14:11.448000-06:00,49670264113246220113422590915854766805715947265697251330
JPM,2025-12-26T15:14:11.406162,150.58,7001,150.56,150.59,2025-12-26 15:14:11.502000-06:00,49670264113246220113422590915858393583174791153221369858
AAPL,2025-12-26T15:14:11.460297,132.0,4753,131.98,132.01,2025-12-26 15:14:11.560000-06:00,49670264113246220113422590915865647138092478928269606914
GOOGL,2025-12-26T15:14:11.519157,134.19,2072,134.18,134.2,2025-12-26 15:14:11.616000-06:00,49670264113246220113422590915869273915551322815793725442
MSFT,2025-12-26T15:14:11.575153,339.21,9664,339.18,339.25,2025-12-26 15:14:11.677000-06:00,49670264113246220113422590915871691767190552074143137794
AMZN,2025-12-26T15:14:11.635917,129.45,7724,129.44,129.46,2025-12-26 15:14:11.731000-06:00,49670264113246220113422590915876527470469010590841962498
JPM,2025-12-26T15:14:11.691220,151.53,1731,151.51,151.54,2025-12-26 15:14:11.788000-06:00,49670264113246220113422590915883781025386698365890199554
AAPL,2025-12-26T15:14:11.746140,132.95,6005,132.94,132.96,2025-12-26 15:14:11.843000-06:00,49670264113246220113422590915886198877025927624239611906
GOOGL,2025-12-26T15:14:11.800869,132.9,6927,132.89,132.92,2025-12-26 15:14:11.898000-06:00,49670264113246220113422590915888616728665156882589024258
MSFT,2025-12-26T15:14:11.856245,342.07,5710,342.03,342.1,2025-12-26 15:14:11.953000-06:00,49670264113246220113422590915892243506124000907552096258
AMZN,2025-12-26T15:14:11.911194,128.41,3975,128.4,128.43,2025-12-26 15:14:12.007000-06:00,49670264113246220113422590915897079209402459424250920962
JPM,2025-12-26T15:14:11.965562,152.36,5363,152.35,152.38,2025-12-26 15:14:12.062000-06:00,49670264113246220113422590915901914912680917940949745666
AAPL,2025-12-26T15:14:12.022266,133.09,5576,133.08,133.1,2025-12-26 15:14:12.119000-06:00,49670264113246220113422590915904332764320147199299158018
GOOGL,2025-12-26T15:14:12.079031,134.2,2675,134.18,134.21,2025-12-26 15:14:12.175000-06:00,49670264113246220113422590915907959541778991086823276546
MSFT,2025-12-26T15:14:12.133690,338.87,7754,338.84,338.91,2025-12-26 15:14:12.229000-06:00,49670264113246220113422590915914004170877064232696807426
AMZN,2025-12-26T15:14:12.189022,129.06,6573,129.05,129.07,2025-12-26 15:14:12.283000-06:00,49670264113246220113422590915917630948335908120220925954
JPM,2025-12-26T15:14:12.242737,153.1,3683,153.08,153.11,2025-12-26 15:14:12.338000-06:00,49670264113246220113422590915920048799975137378570338306
AAPL,2025-12-26T15:14:12.297668,133.88,1564,133.87,133.9,2025-12-26 15:14:12.397000-06:00,49670264113246220113422590915923675577433981266094456834
GOOGL,2025-12-26T15:14:12.355734,133.24,5738,133.23,133.25,2025-12-26 15:14:12.456000-06:00,49670264113246220113422590915926093429073210524443869186
MSFT,2025-12-26T15:14:12.413812,339.17,6899,339.14,339.21,2025-12-26 15:14:12.509000-06:00,49670264113246220113422590915930929132351669041142693890
AMZN,2025-12-26T15:14:12.467724,128.27,6276,128.26,128.28,2025-12-26 15:14:12.570000-06:00,49670264113246220113422590915934555909810512928666812418
JPM,2025-12-26T15:14:12.529155,151.76,8546,151.75,151.78,2025-12-26 15:14:12.671000-06:00,49670264113246220113422590915943018390547815332889755650
AAPL,2025-12-26T15:14:12.630810,134.68,9553,134.67,134.69,2025-12-26 15:14:12.728000-06:00,49670264113246220113422590915947854093826273849588580354
GOOGL,2025-12-26T15:14:12.686443,133.76,1654,133.74,133.77,2025-12-26 15:14:12.788000-06:00,49670264113246220113422590915955107648743961624636817410
MSFT,2025-12-26T15:14:12.746219,337.19,5939,337.16,337.23,2025-12-26 15:14:12.842000-06:00,49670264113246220113422590915964779055300878658034466818
AMZN,2025-12-26T15:14:12.801219,127.17,2180,127.15,127.18,2025-12-26 15:14:12.903000-06:00,49670264113246220113422590915968405832759722545558585346
JPM,2025-12-26T15:14:12.862292,151.68,3542,151.67,151.7,2025-12-26 15:14:12.958000-06:00,49670264113246220113422590915978077239316639647675711490
AAPL,2025-12-26T15:14:12.917050,135.72,3477,135.71,135.74,2025-12-26 15:14:13.014000-06:00,49670264113246220113422590915981704016775483535199830018
GOOGL,2025-12-26T15:14:13.155319,132.98,3047,132.97,133.0,2025-12-26 15:14:13.252000-06:00,49670264113246220113422590916003464681528546860344541186
MSFT,2025-12-26T15:14:13.213176,337.66,6606,337.63,337.7,2025-12-26 15:14:13.320000-06:00,49670264113246220113422590916011927162265849264567484418
AMZN,2025-12-26T15:14:13.279751,126.75,5752,126.73,126.76,2025-12-26 15:14:13.381000-06:00,49670264113246220113422590916016762865544307781266309122
JPM,2025-12-26T15:14:13.339255,152.93,3181,152.92,152.95,2025-12-26 15:14:13.438000-06:00,49670264113246220113422590916026434272101224814663958530
AAPL,2025-12-26T15:14:13.397562,135.71,3725,135.69,135.72,2025-12-26 15:14:13.496000-06:00,49670264113246220113422590916034896752838527218886901762
GOOGL,2025-12-26T15:14:13.455370,134.29,5172,134.28,134.31,2025-12-26 15:14:13.555000-06:00,49670264113246220113422590916036105678658141848061607938
MSFT,2025-12-26T15:14:13.513728,335.44,5360,335.4,335.47,2025-12-26 15:14:13.610000-06:00,49670264113246220113422590916046986011034673510633963522
AMZN,2025-12-26T15:14:13.568503,127.54,5885,127.53,127.55,2025-12-26 15:14:13.664000-06:00,49670264113246220113422590916048194936854288139808669698
JPM,2025-12-26T15:14:13.621868,152.04,3339,152.03,152.06,2025-12-26 15:14:13.721000-06:00,49670264113246220113422590916049403862673902768983375874
AAPL,2025-12-26T15:14:13.679719,136.51,4155,136.49,136.52,2025-12-26 15:14:13.775000-06:00,49670264113246220113422590916057866343411205173206319106
GOOGL,2025-12-26T15:14:13.733735,133.86,9009,133.85,133.87,2025-12-26 15:14:13.832000-06:00,49670264113246220113422590916059075269230819802381025282
MSFT,2025-12-26T15:14:13.795614,333.42,8615,333.39,333.46,2025-12-26 15:14:13.893000-06:00,49670264113246220113422590916065119898328892948254556162
AMZN,2025-12-26T15:14:13.853706,128.66,3634,128.65,128.67,2025-12-26 15:14:13.950000-06:00,49670264113246220113422590916072373453246580723302793218
JPM,2025-12-26T15:14:13.912453,150.56,6175,150.55,150.58,2025-12-26 15:14:14.010000-06:00,49670264113246220113422590916076000230705424610826911746
AAPL,2025-12-26T15:14:13.969323,135.39,4833,135.37,135.4,2025-12-26 15:14:14.065000-06:00,49670264113246220113422590916079627008164268498351030274
GOOGL,2025-12-26T15:14:14.026179,132.87,9628,132.86,132.88,2025-12-26 15:14:14.122000-06:00,49670264113246220113422590916085671637262341644224561154
MSFT,2025-12-26T15:14:14.080132,334.34,2314,334.31,334.38,2025-12-26 15:14:14.176000-06:00,49670264113246220113422590916090507340540800160923385858
AMZN,2025-12-26T15:14:14.136343,127.46,8086,127.45,127.48,2025-12-26 15:14:14.233000-06:00,49670264113246220113422590916092925192180029419272798210
JPM,2025-12-26T15:14:14.196286,149.84,8610,149.82,149.85,2025-12-26 15:14:14.294000-06:00,49670264113246220113422590916097760895458487935971622914
AAPL,2025-12-26T15:14:14.253577,134.72,5520,134.71,134.73,2025-12-26 15:14:14.365000-06:00,49670264113246220113422590916102596598736946452670447618
GOOGL,2025-12-26T15:14:14.325718,133.68,8855,133.67,133.69,2025-12-26 15:14:14.423000-06:00,49670264113246220113422590916114685856933092744417509378
MSFT,2025-12-26T15:14:14.380652,332.67,2376,332.63,332.7,2025-12-26 15:14:14.477000-06:00,49670264113246220113422590916117103708572322002766921730
AMZN,2025-12-26T15:14:14.436382,127.26,8595,127.24,127.27,2025-12-26 15:14:14.533000-06:00,49670264113246220113422590916121939411850780588185223170
JPM,2025-12-26T15:14:14.492424,149.09,9899,149.07,149.1,2025-12-26 15:14:14.590000-06:00,49670264113246220113422590916129192966768468363233460226
AAPL,2025-12-26T15:14:14.551421,134.37,4330,134.35,134.38,2025-12-26 15:14:14.651000-06:00,49670264113246220113422590916137655447505770767456403458
GOOGL,2025-12-26T15:14:14.608618,134.53,5323,134.52,134.54,2025-12-26 15:14:14.702000-06:00,49670264113246220113422590916142491150784229284155228162
MSFT,2025-12-26T15:14:14.660458,335.57,5529,335.54,335.6,2025-12-26 15:14:14.757000-06:00,49670264113246220113422590916143700076603843913329934338
AMZN,2025-12-26T15:14:14.715027,126.93,1103,126.92,126.94,2025-12-26 15:14:14.813000-06:00,49670264113246220113422590916147326854062687800854052866
JPM,2025-12-26T15:14:14.771148,149.68,6633,149.67,149.7,2025-12-26 15:14:14.871000-06:00,49670264113246220113422590916148535779882302430028759042
AAPL,2025-12-26T15:14:14.829179,134.8,6586,134.79,134.82,2025-12-26 15:14:14.927000-06:00,49670264113246220113422590916150953631521531688378171394
GOOGL,2025-12-26T15:14:14.886038,133.98,3451,133.96,133.99,2025-12-26 15:14:14.982000-06:00,49670264113246220113422590916152162557341146317552877570
MSFT,2025-12-26T15:14:14.941497,333.81,3499,333.78,333.84,2025-12-26 15:14:15.038000-06:00,49670264113246220113422590916164251815537292609299939330
AMZN,2025-12-26T15:14:14.996927,127.75,3810,127.74,127.77,2025-12-26 15:14:15.096000-06:00,49670264113246220113422590916172714296274595013522882562
JPM,2025-12-26T15:14:15.056498,150.14,8751,150.12,150.15,2025-12-26 15:14:15.160000-06:00,49670264113246220113422590916189639257749199821968769026
AAPL,2025-12-26T15:14:15.118036,134.46,8151,134.45,134.48,2025-12-26 15:14:15.213000-06:00,49670264113246220113422590916207773145043419259589361666
GOOGL,2025-12-26T15:14:15.171570,134.46,3835,134.44,134.47,2025-12-26 15:14:15.271000-06:00,49670264113246220113422590916210190996682648517938774018
MSFT,2025-12-26T15:14:15.254847,333.04,5051,333.01,333.07,2025-12-26 15:14:15.350000-06:00,49670264113246220113422590916224698106518024068035248130
AMZN,2025-12-26T15:14:15.308739,126.85,8040,126.84,126.86,2025-12-26 15:14:15.406000-06:00,49670264113246220113422590916227115958157253326384660482
JPM,2025-12-26T15:14:15.363862,149.61,3996,149.59,149.62,2025-12-26 15:14:15.463000-06:00,49670264113246220113422590916233160587255326472258191362
AAPL,2025-12-26T15:14:15.421709,134.46,3004,134.44,134.47,2025-12-26 15:14:15.518000-06:00,49670264113246220113422590916237996290533785126395969538
GOOGL,2025-12-26T15:14:15.477665,133.28,9716,133.27,133.3,2025-12-26 15:14:15.579000-06:00,49670264113246220113422590916239205216353399755570675714
MSFT,2025-12-26T15:14:15.536652,336.34,4192,336.31,336.38,2025-12-26 15:14:15.633000-06:00,49670264113246220113422590916244040919631858272269500418
AMZN,2025-12-26T15:14:15.591154,126.95,9378,126.93,126.96,2025-12-26 15:14:15.688000-06:00,49670264113246220113422590916245249845451472901444206594
JPM,2025-12-26T15:14:15.645954,148.87,4148,148.86,148.89,2025-12-26 15:14:15.741000-06:00,49670264113246220113422590916246458771271087530618912770
AAPL,2025-12-26T15:14:15.700930,135.37,1090,135.35,135.38,2025-12-26 15:14:15.800000-06:00,49670264113246220113422590916250085548729931418143031298
GOOGL,2025-12-26T15:14:15.760852,134.19,2626,134.18,134.21,2025-12-26 15:14:15.858000-06:00,49670264113246220113422590916257339103647619193191268354
MSFT,2025-12-26T15:14:15.816614,338.5,5440,338.47,338.54,2025-12-26 15:14:15.912000-06:00,49670264113246220113422590916286353323318370293384216578
AMZN,2025-12-26T15:14:15.872834,126.78,8454,126.77,126.8,2025-12-26 15:14:15.970000-06:00,49670264113246220113422590916293606878236058068432453634
JPM,2025-12-26T15:14:15.929258,148.35,7204,148.33,148.36,2025-12-26 15:14:16.026000-06:00,49670264113246220113422590916303278284792975101830103042
AAPL,2025-12-26T15:14:15.984022,134.68,1857,134.67,134.69,2025-12-26 15:14:16.080000-06:00,49670264113246220113422590916306905062251818989354221570
GOOGL,2025-12-26T15:14:16.039077,135.51,5288,135.5,135.53,2025-12-26 15:14:16.134000-06:00,49670264113246220113422590916309322913891048247703633922
MSFT,2025-12-26T15:14:16.092572,339.67,9201,339.64,339.71,2025-12-26 15:14:16.191000-06:00,49670264113246220113422590916318994320447965281101283330
AMZN,2025-12-26T15:14:16.152583,126.04,4380,126.03,126.05,2025-12-26 15:14:16.248000-06:00,49670264113246220113422590916321412172087194539450695682
JPM,2025-12-26T15:14:16.208428,147.94,5360,147.92,147.95,2025-12-26 15:14:16.325000-06:00,49670264113246220113422590916326247875365653056149520386
AAPL,2025-12-26T15:14:16.282957,133.6,4631,133.59,133.62,2025-12-26 15:14:16.379000-06:00,49670264113246220113422590916328665727004882314498932738
GOOGL,2025-12-26T15:14:16.338951,136.5,5719,136.48,136.51,2025-12-26 15:14:16.442000-06:00,49670264113246220113422590916331083578644111572848345090
MSFT,2025-12-26T15:14:16.401485,338.85,7807,338.82,338.88,2025-12-26 15:14:16.504000-06:00,49670264113246220113422590916332292504463726202023051266
AMZN,2025-12-26T15:14:16.462379,124.95,4647,124.93,124.96,2025-12-26 15:14:16.563000-06:00,49670264113246220113422590916340754985201028606245994498
JPM,2025-12-26T15:14:16.521298,146.77,7061,146.76,146.79,2025-12-26 15:14:16.622000-06:00,49670264113246220113422590916345590688479487122944819202
AAPL,2025-12-26T15:14:16.581382,132.81,8460,132.8,132.83,2025-12-26 15:14:16.679000-06:00,49670264113246220113422590916351635317577560268818350082
GOOGL,2025-12-26T15:14:16.637133,136.68,4577,136.67,136.7,2025-12-26 15:14:16.734000-06:00,49670264113246220113422590916354053169216789527167762434
MSFT,2025-12-26T15:14:16.691679,341.7,9417,341.67,341.74,2025-12-26 15:14:16.792000-06:00,49670264113246220113422590916378231685609082110661885954
AMZN,2025-12-26T15:14:16.752608,125.8,1281,125.79,125.81,2025-12-26 15:14:16.850000-06:00,49670264113246220113422590916384276314707155256535416834
JPM,2025-12-26T15:14:16.810579,146.39,3013,146.38,146.41,2025-12-26 15:14:16.908000-06:00,49670264113246220113422590916395156647083686919107772418
AAPL,2025-12-26T15:14:16.866166,134.08,9097,134.07,134.09,2025-12-26 15:14:16.963000-06:00,49670264113246220113422590916401201276181760133700780034
GOOGL,2025-12-26T15:14:16.925252,136.28,7906,136.26,136.29,2025-12-26 15:14:17.023000-06:00,49670264113246220113422590916404828053640604021224898562
MSFT,2025-12-26T15:14:16.982796,342.34,8101,342.31,342.38,2025-12-26 15:14:17.078000-06:00,49670264113246220113422590916420544089295594200496078850
AMZN,2025-12-26T15:14:17.036706,125.72,1659,125.71,125.74,2025-12-26 15:14:17.135000-06:00,49670264113246220113422590916424170866754438088020197378
JPM,2025-12-26T15:14:17.098446,145.26,9116,145.25,145.28,2025-12-26 15:14:17.198000-06:00,49670264113246220113422590916425379792574052717194903554
AAPL,2025-12-26T15:14:17.156876,135.07,2087,135.06,135.09,2025-12-26 15:14:17.255000-06:00,49670264113246220113422590916430215495852511233893728258
GOOGL,2025-12-26T15:14:17.213539,135.03,8992,135.02,135.04,2025-12-26 15:14:17.312000-06:00,49670264113246220113422590916432633347491740492243140610
MSFT,2025-12-26T15:14:17.271640,345.34,4858,345.31,345.38,2025-12-26 15:14:17.370000-06:00,49670264113246220113422590916436260124950584379767259138
AMZN,2025-12-26T15:14:17.327934,126.13,5854,126.12,126.14,2025-12-26 15:14:17.423000-06:00,49670264113246220113422590916439886902409428267291377666
JPM,2025-12-26T15:14:17.380921,144.44,8786,144.42,144.45,2025-12-26 15:14:17.477000-06:00,49670264113246220113422590916448349383146730671514320898
AAPL,2025-12-26T15:14:17.437196,135.52,5872,135.5,135.53,2025-12-26 15:14:17.534000-06:00,49670264113246220113422590916453185086425189188213145602
GOOGL,2025-12-26T15:14:17.493871,134.34,6216,134.33,134.35,2025-12-26 15:14:17.591000-06:00,49670264113246220113422590916459229715523262334086676482
MSFT,2025-12-26T15:14:17.549132,342.39,5078,342.35,342.42,2025-12-26 15:14:17.648000-06:00,49670264113246220113422590916462856492982106221610795010
AMZN,2025-12-26T15:14:17.607955,127.13,7464,127.12,127.15,2025-12-26 15:14:17.706000-06:00,49670264113246220113422590916466483270440950109134913538
JPM,2025-12-26T15:14:17.664172,143.98,6611,143.97,143.99,2025-12-26 15:14:17.763000-06:00,49670264113246220113422590916490661786833242692629037058
AAPL,2025-12-26T15:14:17.723032,135.62,4027,135.61,135.63,2025-12-26 15:14:17.820000-06:00,49670264113246220113422590916501542119209774355201392642
GOOGL,2025-12-26T15:14:17.780163,133.93,6776,133.92,133.94,2025-12-26 15:14:17.878000-06:00,49670264113246220113422590916506377822488232871900217346
MSFT,2025-12-26T15:14:17.836655,340.26,7825,340.22,340.29,2025-12-26 15:14:17.940000-06:00,49670264113246220113422590916508795674127462130249629698
AMZN,2025-12-26T15:14:17.898773,126.74,7278,126.72,126.75,2025-12-26 15:14:17.997000-06:00,49670264113246220113422590916520884932323608421996691458
JPM,2025-12-26T15:14:17.956136,144.91,4770,144.89,144.92,2025-12-26 15:14:18.054000-06:00,49670264113246220113422590916525720635602066938695516162
AAPL,2025-12-26T15:14:18.013618,136.49,2110,136.48,136.5,2025-12-26 15:14:18.111000-06:00,49670264113246220113422590916529347413060910826219634690
GOOGL,2025-12-26T15:14:18.071431,134.37,1531,134.35,134.38,2025-12-26 15:14:18.167000-06:00,49670264113246220113422590916536600967978598601267871746
MSFT,2025-12-26T15:14:18.126431,337.02,6561,336.99,337.05,2025-12-26 15:14:18.223000-06:00,49670264113246220113422590916543854522896286376316108802
AMZN,2025-12-26T15:14:18.181282,127.84,7025,127.83,127.86,2025-12-26 15:14:18.277000-06:00,49670264113246220113422590916546272374535515634665521154
JPM,2025-12-26T15:14:18.235075,145.31,9761,145.3,145.33,2025-12-26 15:14:18.331000-06:00,49670264113246220113422590916552317003633588780539052034
AAPL,2025-12-26T15:14:18.290821,137.09,8908,137.08,137.11,2025-12-26 15:14:18.388000-06:00,49670264113246220113422590916560779484370891184761995266
GOOGL,2025-12-26T15:14:18.350611,134.53,3751,134.52,134.54,2025-12-26 15:14:18.446000-06:00,49670264113246220113422590916565615187649349770180296706
MSFT,2025-12-26T15:14:18.403657,337.12,4880,337.08,337.15,2025-12-26 15:14:18.503000-06:00,49670264113246220113422590916574077668386652174403239938
AMZN,2025-12-26T15:14:18.460871,128.37,3127,128.36,128.39,2025-12-26 15:14:18.555000-06:00,49670264113246220113422590916580122297484725320276770818
JPM,2025-12-26T15:14:18.517149,145.58,1801,145.57,145.6,2025-12-26 15:14:18.613000-06:00,49670264113246220113422590916584958000763183836975595522
AAPL,2025-12-26T15:14:18.572306,137.78,1624,137.77,137.8,2025-12-26 15:14:18.667000-06:00,49670264113246220113422590916586166926582798466150301698
GOOGL,2025-12-26T15:14:18.626210,133.97,2352,133.96,133.98,2025-12-26 15:14:18.720000-06:00,49670264113246220113422590916589793704041642353674420226
MSFT,2025-12-26T15:14:18.680324,337.83,7818,337.8,337.87,2025-12-26 15:14:18.776000-06:00,49670264113246220113422590916592211555680871612023832578
AMZN,2025-12-26T15:14:18.735555,128.83,1190,128.81,128.84,2025-12-26 15:14:18.835000-06:00,49670264113246220113422590916595838333139715499547951106
JPM,2025-12-26T15:14:18.794301,144.39,4465,144.38,144.4,2025-12-26 15:14:18.890000-06:00,49670264113246220113422590916597047258959330128722657282
AAPL,2025-12-26T15:14:18.849654,137.27,9173,137.26,137.28,2025-12-26 15:14:18.947000-06:00,49670264113246220113422590916599465110598559387072069634
GOOGL,2025-12-26T15:14:18.906489,133.29,8840,133.27,133.3,2025-12-26 15:14:19.006000-06:00,49670264113246220113422590916611554368794705678819131394
MSFT,2025-12-26T15:14:18.964551,340.96,8168,340.93,340.99,2025-12-26 15:14:19.063000-06:00,49670264113246220113422590916617598997892778824692662274
AMZN,2025-12-26T15:14:19.021890,129.78,4219,129.77,129.8,2025-12-26 15:14:19.117000-06:00,49670264113246220113422590916618807923712393453867368450
JPM,2025-12-26T15:14:19.075019,145.34,7431,145.32,145.35,2025-12-26 15:14:19.170000-06:00,49670264113246220113422590916622434701171237341391486978
AAPL,2025-12-26T15:14:19.129748,138.12,6753,138.11,138.14,2025-12-26 15:14:19.226000-06:00,49670264113246220113422590916623643626990851970566193154
GOOGL,2025-12-26T15:14:19.184858,131.98,2099,131.97,132.0,2025-12-26 15:14:19.287000-06:00,49670264113246220113422590916633315033547769003963842562
MSFT,2025-12-26T15:14:19.246708,342.81,4775,342.78,342.85,2025-12-26 15:14:19.349000-06:00,49670264113246220113422590916634523959367383633138548738
AMZN,2025-12-26T15:14:19.309504,130.18,8475,130.17,130.19,2025-12-26 15:14:19.403000-06:00,49670264113246220113422590916638150736826227520662667266
